-1001433248,-1982153131,NaN,NaN,NaN,NaN
-1001417060,-1982136942,NaN,NaN,NaN,NaN
-1001400168,-1982120049,NaN,NaN,NaN,NaN
-1001383317,-1982103197,NaN,NaN,NaN,NaN
-1001367097,-1982086976,1.076,1.107,0.592,0.534
-1001350158,-1982070037,0.889,0.926,0.573,0.626
-1001333280,-1982053158,0.788,0.813,0.575,0.615
-1001317133,-1982037010,0.758,0.729,0.594,0.541
-1001300342,-1982020218,0.746,0.718,0.592,0.621
-1001283184,-1982003059,0.728,0.669,0.595,0.704
-1001267170,-1981987044,0.732,0.658,0.567,0.647
-1001250526,-1981970400,0.729,0.609,0.569,0.678
-1001233514,-1981953387,0.738,0.668,0.563,0.593
-1001217303,-1981937175,0.735,0.654,0.563,0.621
-1001200613,-1981920484,0.737,0.621,0.559,0.61
-1001183666,-1981903536,0.729,0.603,0.562,0.53
-1001167436,-1981887305,0.742,0.617,0.582,0.568
-1001150700,-1981870569,0.733,0.607,0.568,0.616
-1001133752,-1981853620,0.741,0.6,0.568,0.618
-1001117472,-1981837339,0.742,0.59,0.56,0.657
-1001100787,-1981820653,0.735,0.581,0.561,0.638
-1001083836,-1981803701,0.728,0.563,0.57,0.639
-1001067605,-1981787470,0.736,0.569,0.559,0.654
-1001050874,-1981770738,0.729,0.56,0.552,0.64
-1001033922,-1981753785,0.724,0.557,0.562,0.648
-1001017739,-1981737601,0.73,0.56,0.586,0.578
-1001000962,-1981720823,0.732,0.579,0.573,0.635
-1000984010,-1981703870,0.733,0.561,0.565,0.67
-1000967775,-1981687635,0.73,0.554,0.562,0.663
-1000951048,-1981670907,0.722,0.542,0.573,0.654
-1000934092,-1981653950,0.777,0.56,0.621,0.625
-1000917908,-1981637765,0.826,0.593,NaN,NaN
-1000901136,-1981620992,0.849,0.634,0.703,0.786
-1000884175,-1981604030,0.846,0.638,0.694,0.739
-1000867944,-1981587799,0.842,0.642,NaN,NaN
-1000851222,-1981571076,0.84,0.645,0.687,0.837
-1000834257,-1981554110,0.847,0.625,0.702,0.809
-1000817981,-1981537833,0.846,0.616,0.706,0.725
-1000801310,-1981521161,0.848,0.608,0.699,0.747
-1000784344,-1981504194,0.846,0.602,0.702,0.744
-1000768114,-1981487964,0.845,0.603,0.702,0.702
-1000751397,-1981471246,0.838,0.605,0.705,0.677
-1000734426,-1981454274,0.837,0.592,0.707,0.709
-1000718151,-1981437998,0.837,0.581,0.7,0.688
-1000701484,-1981421330,0.836,0.59,0.699,0.678
-1000684508,-1981404354,0.835,0.598,0.711,0.72
-1000668283,-1981388128,0.834,0.595,NaN,NaN
-1000651474,-1981371318,0.832,0.603,0.698,0.725
-1000634591,-1981354434,0.728,0.602,0.601,0.668
-1000618320,-1981338162,0.626,0.604,0.492,0.707
-1000601658,-1981321499,0.602,0.598,0.45,0.591
-1000584678,-1981304519,0.614,0.596,0.445,0.62
-1000568356,-1981288196,0.614,0.579,0.429,0.667
-1000551648,-1981271487,NaN,NaN,0.354,0.63
-1000534637,-1981254475,NaN,NaN,NaN,NaN
-1000518490,-1981238327,NaN,NaN,NaN,NaN
-1000501639,-1981221475,NaN,NaN,NaN,NaN
-1000484843,-1981204679,NaN,NaN,NaN,NaN
-1000468526,-1981188361,NaN,NaN,NaN,NaN
-1000451629,-1981171463,NaN,NaN,0.311,0.537
-1000434912,-1981154745,NaN,NaN,0.317,0.588
-1000418563,-1981138395,0.615,0.699,0.25,0.618
-1000401814,-1981121645,0.535,0.662,0.177,0.652
-1000384746,-1981104577,0.481,0.632,0.224,0.709
-1000368599,-1981088429,0.467,0.647,0.276,0.591
-1000351997,-1981071826,0.485,0.646,0.29,0.683
-1000334875,-1981054703,0.492,0.581,0.277,0.615
-1000318732,-1981038559,0.476,0.567,0.286,0.582
-1000302083,-1981021910,0.481,0.58,0.298,0.552
-1000285182,-1981005008,0.484,0.557,0.304,0.531
-1000268865,-1980988690,0.478,0.545,0.288,0.538
-1000252171,-1980971995,0.479,0.527,0.301,0.506
-1000235270,-1980955093,0.483,0.521,0.288,0.517
-1000218999,-1980938821,0.489,0.515,0.287,0.517
-1000202258,-1980922080,0.48,0.51,0.293,0.491
-1000185352,-1980905173,0.481,0.495,0.3,0.449
-1000169035,-1980888855,0.484,0.493,0.311,0.464
-1000152345,-1980872164,0.482,0.511,0.301,0.467
-1000135435,-1980855253,0.44,0.527,0.266,0.486
-1000119168,-1980838985,0.358,0.571,0.155,0.503
-1000102432,-1980822249,0.256,0.63,-0.002,0.532
-1000085517,-1980805333,0.257,0.638,0.018,0.538
-1000069204,-1980789019,0.258,0.616,0.02,0.522
-1000052519,-1980772333,0.255,0.613,0.009,0.507
-1000035600,-1980755413,0.257,0.601,0.017,0.498
-1000019337,-1980739150,0.264,0.601,0.015,0.499
-1000002605,-1980722418,0.262,0.603,0.015,0.501
-999985679,-1980705493,0.265,0.605,0.021,0.499
-999969369,-1980689184,0.262,0.6,0.025,0.494
-999952685,-1980672502,0.261,0.598,0.02,0.49
-999935755,-1980655573,0.259,0.613,0.023,0.493
-999919495,-1980639315,0.26,0.619,0.017,0.502
-999902766,-1980622587,0.247,0.605,0.013,0.495
-999885825,-1980605648,0.185,0.564,-0.06,0.426
-999869525,-1980589349,0.183,0.504,-0.079,0.357
-999852847,-1980572672,0.195,0.488,-0.076,0.337
-999835907,-1980555733,0.191,0.5,-0.078,0.339
-999819651,-1980539479,0.188,0.489,-0.076,0.332
-999802926,-1980522756,0.186,0.473,-0.069,0.325
-999785977,-1980505808,0.184,0.489,-0.065,0.29
-999769681,-1980489513,0.189,0.481,-0.063,0.273
-999753007,-1980472841,0.194,0.459,-0.058,0.275
-999736053,-1980455888,0.195,0.446,-0.056,0.279
-999719710,-1980439547,0.193,0.444,-0.061,0.282
-999703088,-1980422926,0.193,0.456,-0.062,0.268
-999686128,-1980405968,0.197,0.461,-0.062,0.26
-999669837,-1980389678,0.196,0.466,-0.067,0.267
-999653168,-1980373010,0.201,0.456,-0.058,0.263
-999636199,-1980356044,0.202,0.442,-0.062,0.271
-999619866,-1980339712,0.199,0.439,-0.06,0.263
-999603248,-1980323095,0.199,0.442,-0.057,0.273
-999586274,-1980306123,0.198,0.441,-0.056,0.27
-999569992,-1980289842,0.201,0.444,-0.055,0.274
-999553328,-1980273179,0.192,0.456,-0.054,0.282
-999536349,-1980256203,0.193,0.465,-0.052,0.283
-999520021,-1980239876,0.19,0.464,-0.058,0.279
-999503408,-1980223264,0.196,0.48,-0.06,0.29
-999486426,-1980206284,0.266,0.521,0.028,0.38
-999470148,-1980190007,0.276,0.544,0.026,0.415
-999453487,-1980173348,0.278,0.553,0.028,0.417
-999436496,-1980156359,0.274,0.556,0.032,0.411
-999420177,-1980140041,0.269,0.559,0.029,0.403
-999403567,-1980123433,0.27,0.556,0.023,0.408
-999386572,-1980106439,0.267,0.564,0.021,0.397
-999370303,-1980090172,0.27,0.534,0.017,0.392
-999353648,-1980073518,0.278,0.521,0.021,0.387
-999336647,-1980056519,0.271,0.505,0.01,0.375
-999320332,-1980040206,0.256,0.497,-0.002,0.364
-999303727,-1980023602,0.257,0.514,0.009,0.354
-999286722,-1980006599,0.256,0.516,0.005,0.358
-999270458,-1979990336,0.248,0.517,-0.004,0.365
-999253709,-1979973590,0.248,0.525,-0.002,0.363
-999236797,-1979956679,0.246,0.519,-0.002,0.362
-999220486,-1979940370,0.248,0.501,-0.004,0.367
-999203887,-1979923772,0.249,0.489,-0.0,0.361
-999186872,-1979906759,0.253,0.497,0.003,0.364
-999170613,-1979890501,0.265,0.531,0.006,0.357
-999153870,-1979873760,0.251,0.538,0.002,0.361
-999136942,-1979856834,0.247,0.516,-0.007,0.354
-999120641,-1979840535,0.255,0.507,0.007,0.359
-999103949,-1979823844,0.26,0.503,0.0,0.351
-999087017,-1979806914,0.256,0.527,0.003,0.343
-999070767,-1979790665,0.251,0.506,0.002,0.349
-999054028,-1979773929,0.254,0.486,0.001,0.341
-999037092,-1979756994,0.254,0.504,-0.004,0.339
-999020795,-1979740699,0.255,0.509,0.0,0.342
-999004108,-1979724013,0.257,0.495,-0.008,0.341
-998987167,-1979707074,0.257,0.489,-0.003,0.322
-998970824,-1979690733,0.256,0.503,0.0,0.323
-998954187,-1979674098,0.26,0.479,0.003,0.316
-998937241,-1979657154,0.266,0.498,0.007,0.344
-998920950,-1979640864,0.253,0.598,0.003,0.389
-998904267,-1979624183,NaN,NaN,NaN,NaN
-998887317,-1979607234,NaN,NaN,NaN,NaN
-998870978,-1979590898,NaN,NaN,NaN,NaN
-998854249,-1979574171,NaN,NaN,NaN,NaN
-998837391,-1979557314,NaN,NaN,NaN,NaN
-998821007,-1979540932,NaN,NaN,NaN,NaN
-998804233,-1979524159,NaN,NaN,NaN,NaN
-998787452,-1979507380,0.296,0.885,0.025,0.608
-998771035,-1979490966,NaN,NaN,NaN,NaN
-998754311,-1979474243,0.236,0.869,-0.062,0.852
-998737278,-1979457212,0.237,0.882,-0.027,0.767
-998721064,-1979441000,0.24,0.856,-0.019,0.732
-998704487,-1979424424,0.239,0.837,0.009,0.697
-998687606,-1979407545,0.223,0.809,0.006,0.658
-998671189,-1979391131,0.243,0.773,0.017,0.636
-998654663,-1979374606,0.249,0.725,-0.002,0.634
-998637689,-1979357634,0.248,0.683,-0.022,0.576
-998621314,-1979341261,0.243,0.676,-0.021,0.575
-998604742,-1979324690,0.242,0.667,-0.014,0.553
-998587763,-1979307714,0.24,0.667,-0.018,0.529
-998571439,-1979291392,0.249,0.686,-0.027,0.534
-998554821,-1979274775,0.245,0.691,-0.023,0.559
-998537838,-1979257794,0.248,0.683,-0.015,0.556
-998521564,-1979241522,0.24,0.673,-0.017,0.55
-998504899,-1979224859,0.275,0.694,0.041,0.55
-998487912,-1979207874,0.359,0.701,0.178,0.598
-998471689,-1979191653,0.382,0.684,0.17,0.617
-998454978,-1979174944,0.374,0.695,0.17,0.611
-998437986,-1979157954,0.374,0.694,0.187,0.595
-998421718,-1979141687,0.382,0.68,0.181,0.588
-998405058,-1979125029,0.377,0.678,0.178,0.578
-998388065,-1979108039,0.375,0.672,0.172,0.578
-998371745,-1979091721,0.377,0.67,0.18,0.577
-998355040,-1979075017,0.376,0.673,0.174,0.577
-998338140,-1979058119,0.372,0.666,0.184,0.577
-998321871,-1979041852,0.373,0.67,0.184,0.588
-998305215,-1979025198,0.374,0.676,0.175,0.596
-998288213,-1979008199,0.372,0.682,0.19,0.589
-998271897,-1978991885,0.366,0.688,0.184,0.58
-998255293,-1978975282,0.374,0.664,0.189,0.571
-998238288,-1978958279,0.374,0.65,0.194,0.59
-998221927,-1978941920,0.376,0.646,0.189,0.584
-998205274,-1978925270,0.367,0.648,0.189,0.589
-998188366,-1978908364,0.37,0.657,0.186,0.58
-998172051,-1978892050,0.373,0.655,0.184,0.584
-998155354,-1978875355,0.37,0.635,0.175,0.58
-998138439,-1978858443,0.376,0.649,0.168,0.566
-998122079,-1978842084,0.377,0.646,0.164,0.574
-998105432,-1978825440,0.372,0.631,0.166,0.592
-998088514,-1978808524,0.371,0.63,0.174,0.581
-998072203,-1978792215,0.414,0.643,0.228,0.587
-998055510,-1978775524,0.489,0.676,0.312,0.631
-998038587,-1978758603,0.495,0.675,0.31,0.631
-998022231,-1978742249,0.493,0.666,0.31,0.637
-998005589,-1978725609,0.488,0.667,0.307,0.628
-997988662,-1978708684,0.485,0.654,0.303,0.625
-997972355,-1978692379,0.488,0.662,0.301,0.63
-997955666,-1978675693,0.485,0.656,0.3,0.639
-997938735,-1978658764,0.489,0.666,0.307,0.622
-997922382,-1978642413,0.487,0.651,0.302,0.611
-997905745,-1978625778,0.486,0.646,0.301,0.629
-997888809,-1978608844,0.487,0.646,0.302,0.617
-997872507,-1978592544,0.492,0.639,0.303,0.622
-997855824,-1978575863,0.491,0.661,0.298,0.625
-997838883,-1978558924,0.489,0.642,0.301,0.638
-997822534,-1978542578,0.487,0.653,0.299,0.632
-997805901,-1978525947,0.471,0.659,0.291,0.631
-997788960,-1978509008,0.476,0.62,0.297,0.64
-997772659,-1978492709,0.473,0.668,0.298,0.636
-997755980,-1978476032,0.49,0.659,0.289,0.646
-997739034,-1978459088,0.479,0.664,0.284,0.653
-997722686,-1978442743,0.477,0.666,0.291,0.661
-997706057,-1978426116,0.481,0.666,0.289,0.671
-997689107,-1978409168,0.507,0.673,0.318,0.66
-997672810,-1978392873,0.576,0.638,0.39,0.631
-997656039,-1978376104,0.66,0.626,0.501,0.614
-997639181,-1978359248,0.676,0.638,0.516,0.647
-997622837,-1978342907,0.671,0.637,0.504,0.662
-997606117,-1978326189,0.673,0.64,0.499,0.668
-997589253,-1978309328,0.667,0.646,0.492,0.672
-997572961,-1978293038,0.668,0.647,0.501,0.628
-997556195,-1978276274,0.663,0.631,0.514,0.665
-997539326,-1978259408,0.662,0.641,0.504,0.623
-997523084,-1978243168,0.664,0.637,0.509,0.639
-997506272,-1978226358,0.663,0.627,0.503,0.643
-997489405,-1978209493,0.663,0.635,0.495,0.628
-997473112,-1978193202,0.666,0.628,0.509,0.633
-997456351,-1978176443,0.669,0.633,0.509,0.624
-997439478,-1978159573,0.679,0.645,0.501,0.616
-997423138,-1978143236,0.672,0.635,0.518,0.633
-997406524,-1978126624,0.669,0.619,0.511,0.682
-997389551,-1978109653,0.667,0.63,0.501,0.63
-997373263,-1978093367,0.669,0.644,0.503,0.64
-997356506,-1978076612,0.671,0.637,0.504,0.665
-997339624,-1978059733,0.672,0.618,0.494,0.652
-997323290,-1978043401,0.669,0.613,0.514,0.651
-997306583,-1978026696,0.67,0.613,0.511,0.649
-997289697,-1978009813,0.673,0.61,0.504,0.629
-997273414,-1977993532,0.677,0.604,0.501,0.657
-997256661,-1977976781,0.684,0.612,0.5,0.633
-997239770,-1977959893,0.684,0.615,0.507,0.638
-997223439,-1977943565,0.675,0.612,0.506,0.639
-997206738,-1977926866,0.675,0.632,0.51,0.622
-997189838,-1977909968,0.696,0.662,0.517,0.639
-997173564,-1977893696,0.708,0.66,0.541,0.696
-997156815,-1977876950,0.71,0.684,0.554,0.707
-997139911,-1977860048,0.714,0.68,0.561,0.714
-997123590,-1977843730,0.707,0.688,0.537,0.767
-997106893,-1977827035,0.711,0.697,0.539,0.758
-997089984,-1977810128,0.705,0.68,0.544,0.728
-997073714,-1977793861,0.708,0.685,0.569,0.705
-997056970,-1977777120,0.709,0.693,0.541,0.685
-997040056,-1977760208,0.715,0.697,0.538,0.711
-997023740,-1977743895,0.715,0.698,0.524,0.754
-997007047,-1977727204,0.714,0.708,0.54,0.709
-996990129,-1977710288,0.709,0.706,0.542,0.71
-996973863,-1977694025,0.709,0.698,0.545,0.758
-996957125,-1977677289,0.709,0.696,0.539,0.785
-996940206,-1977660373,0.708,0.708,0.542,0.755
-996923987,-1977644156,0.711,0.731,0.55,0.753
-996907202,-1977627373,0.711,0.751,0.555,0.753
-996890279,-1977610453,0.708,0.748,0.548,0.757
-996874013,-1977594190,0.707,0.725,0.532,0.759
-996857278,-1977577458,0.713,0.728,0.542,0.762
-996840351,-1977560533,0.712,0.716,0.547,0.732
-996824040,-1977544224,0.715,0.734,0.55,0.735
-996807356,-1977527543,0.718,0.736,0.552,0.722
-996790424,-1977510613,0.71,0.726,0.545,0.713
-996774163,-1977494355,0.719,0.738,0.548,0.745
-996757433,-1977477627,0.724,0.736,0.538,0.752
-996740496,-1977460693,0.713,0.723,0.539,0.763
-996724190,-1977444389,0.717,0.735,0.535,0.786
-996707510,-1977427712,0.716,0.727,0.537,0.75
-996690563,-1977410768,0.717,0.722,0.538,0.743
-996674311,-1977394519,0.727,0.74,0.534,0.798
-996657586,-1977377796,0.726,0.738,0.537,0.79
-996640635,-1977360848,0.719,0.729,0.532,0.812
-996624338,-1977344553,0.722,0.74,0.539,0.847
-996607566,-1977327784,0.721,0.749,0.539,0.794
-996590708,-1977310928,0.721,0.752,0.525,0.754
-996574461,-1977294684,0.721,0.744,0.53,0.803
-996557644,-1977277869,0.719,0.73,0.588,0.786
-996540780,-1977261008,0.708,0.736,0.578,0.758
-996524488,-1977244718,0.698,0.733,0.516,0.752
-996507720,-1977227954,0.7,0.744,0.517,0.771
-996490852,-1977211088,0.698,0.739,0.517,0.763
-996474609,-1977194848,0.705,0.749,0.535,0.753
-996457797,-1977178038,0.7,0.741,0.542,0.748
-996440924,-1977161168,0.701,0.734,0.545,0.683
-996424635,-1977144882,0.7,0.733,0.543,0.708
-996407874,-1977128123,0.699,0.731,0.536,0.764
-996390991,-1977111243,0.702,0.734,0.528,0.768
-996374758,-1977095013,0.702,0.738,0.524,0.736
-996357950,-1977078207,0.708,0.736,0.518,0.763
-996341062,-1977061323,0.713,0.743,0.523,0.793
-996324784,-1977045047,0.715,0.749,0.519,0.79
-996308026,-1977028292,0.709,0.748,0.522,0.78
-996291135,-1977011404,0.706,0.727,0.53,0.782
-996274810,-1976995081,0.705,0.73,NaN,NaN
-996258103,-1976978377,0.699,0.737,0.531,0.801
-996241208,-1976961484,0.693,0.665,0.535,0.71
-996224933,-1976945212,0.697,0.681,0.523,0.757
-996208179,-1976928461,0.714,0.727,0.523,0.778
-996191278,-1976911563,0.705,0.717,0.527,0.782
-996175055,-1976895342,0.706,0.729,0.528,0.765
-996158255,-1976878546,0.704,0.745,0.523,0.778
-996141351,-1976861644,NaN,NaN,0.527,0.783
-996125080,-1976845376,0.694,0.637,0.519,0.82
-996108331,-1976828630,0.704,0.72,0.517,0.732
-996091422,-1976811724,0.708,0.737,0.528,0.729
-996075203,-1976795507,0.699,0.728,0.515,0.739
-996058408,-1976778715,0.708,0.746,0.521,0.75
-996041494,-1976761804,0.692,0.729,0.53,0.75
-996025229,-1976745541,0.691,0.73,0.526,0.717
-996008485,-1976728800,0.7,0.718,0.522,0.687
-995991566,-1976711884,0.698,0.721,0.543,0.64
-995975254,-1976695575,0.707,0.742,0.531,0.635
-995958560,-1976678884,0.704,0.741,0.519,0.743
-995941636,-1976661963,0.698,0.728,0.524,0.832
-995925375,-1976645705,0.697,0.731,0.528,0.716
-995908636,-1976628969,0.698,0.738,0.523,0.765
-995891709,-1976612044,0.705,0.731,0.52,0.76
-995875498,-1976595836,0.697,0.726,0.527,0.721
-995858712,-1976579053,0.691,0.694,0.52,0.755
-995841780,-1976562124,0.704,0.732,0.522,0.719
-995825523,-1976545870,0.712,0.745,0.525,0.765
-995808789,-1976529138,0.708,0.749,NaN,NaN
-995791851,-1976512204,0.704,0.743,0.537,0.732
-995775548,-1976495904,0.712,0.751,0.53,0.721
-995758863,-1976479222,0.705,0.763,0.53,0.739
-995741921,-1976462283,0.712,0.757,0.537,0.73
-995725670,-1976446035,0.714,0.757,0.526,0.783
-995708940,-1976429307,0.699,0.697,0.534,0.731
-995691994,-1976412364,0.698,0.735,0.534,0.727
-995675696,-1976396069,0.697,0.734,NaN,NaN
-995659016,-1976379392,0.7,0.75,0.532,0.838
-995642064,-1976362443,0.702,0.748,0.538,0.715
-995625817,-1976346199,0.707,0.736,0.534,0.725
-995609091,-1976329476,0.701,0.741,0.532,0.727
-995592136,-1976312524,0.708,0.746,0.527,0.869
-995575842,-1976296233,0.705,0.731,0.523,0.76
-995559167,-1976279561,0.705,0.733,0.569,0.793
-995542207,-1976262604,0.693,0.734,0.578,0.796
-995525964,-1976246364,0.739,0.765,0.561,0.831
-995509243,-1976229646,0.832,0.802,0.649,0.825
-995492278,-1976212684,0.859,0.797,0.666,0.811
-995475989,-1976196398,0.859,0.79,0.656,0.806
-995459222,-1976179634,0.855,0.788,0.662,0.739
-995442349,-1976162764,0.843,0.756,0.677,0.742
-995426109,-1976146528,0.84,0.752,0.674,0.723
-995409296,-1976129718,0.846,0.763,0.667,0.762
-995392419,-1976112844,0.853,0.761,0.683,0.775
-995376135,-1976096562,0.846,0.742,0.67,0.816
-995359373,-1976079803,0.849,0.749,0.669,0.774
-995342491,-1976062924,0.841,0.763,0.651,0.757
-995326257,-1976046693,0.839,0.766,0.657,0.754
-995309448,-1976029887,0.839,0.742,0.689,0.789
-995292562,-1976013004,0.843,0.758,0.699,0.814
-995276282,-1975996727,0.851,0.76,0.668,0.802
-995259524,-1975979972,0.857,0.762,NaN,NaN
-995242632,-1975963084,0.902,0.77,0.716,0.847
-995226403,-1975946858,0.899,0.774,0.741,0.907
-995209599,-1975930057,0.897,0.768,0.764,0.844
-995192702,-1975913164,0.899,0.748,0.791,0.846
-995176428,-1975896892,0.894,0.744,0.77,0.823
-995159673,-1975880141,0.896,0.759,0.727,0.823
-995142768,-1975863239,0.903,0.746,0.757,0.821
-995126548,-1975847022,0.886,0.724,0.752,0.824
-995109749,-1975830226,0.886,0.722,0.738,0.819
-995092839,-1975813319,0.89,0.729,0.77,0.821
-995076573,-1975797056,0.893,0.712,0.767,0.821
-995059823,-1975780310,0.882,0.71,0.772,0.828
-995042909,-1975763399,0.839,0.693,0.728,0.769
-995026694,-1975747187,0.819,0.686,0.707,0.732
-995009899,-1975730395,0.825,0.679,0.655,0.715
-994992735,-1975713231,0.827,0.665,0.649,0.757
-994976725,-1975697221,0.822,0.652,0.662,0.641
-994959984,-1975680480,0.811,0.62,0.639,0.688
-994942819,-1975663315,0.81,0.607,0.641,0.723
-994926759,-1975647255,0.817,0.596,0.631,0.77
-994910068,-1975630564,0.817,0.601,0.642,0.729
-994892903,-1975613400,0.815,0.618,0.653,0.684
-994876888,-1975597385,0.818,0.613,0.635,0.733
-994860152,-1975580649,0.818,0.601,0.646,0.667
-994842983,-1975563480,0.819,0.584,0.659,0.68
-994826922,-1975547419,0.821,0.587,0.659,0.695
-994810236,-1975530733,0.813,0.618,0.656,0.693
-994793063,-1975513560,0.824,0.633,0.643,0.695
-994777053,-1975497550,0.829,0.63,0.645,0.709
-994760224,-1975480721,0.829,0.631,0.699,0.703
-994743143,-1975463640,0.829,0.62,0.686,0.726
-994727087,-1975447584,0.825,0.625,0.695,0.676
-994710405,-1975430903,0.839,0.643,0.676,0.714
-994693222,-1975413720,0.854,0.64,0.711,0.781
-994677217,-1975397715,0.893,0.68,0.763,0.784
-994660393,-1975380891,0.925,0.677,0.802,0.911
-994643302,-1975363800,0.912,0.665,0.797,0.886
-994627251,-1975347749,0.913,0.657,0.777,0.759
-994610574,-1975331072,0.913,0.636,0.78,0.793
-994593405,-1975313903,0.905,0.611,0.791,0.82
-994577381,-1975297879,0.902,0.605,0.774,0.843
-994560658,-1975281156,0.901,0.613,0.771,0.781
-994543485,-1975263983,0.902,0.614,0.76,0.761
-994527511,-1975248010,0.905,0.624,0.767,0.766
-994510742,-1975231241,0.907,0.609,0.762,0.755
-994493564,-1975214063,0.909,0.612,0.788,0.805
-994477545,-1975198044,0.903,0.616,0.786,0.759
-994460826,-1975181325,0.9,0.617,0.753,0.721
